CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
16042.0,21,7,202708.93,4,5,4,Champions
16043.0,37,4,114463.98999999999,3,4,3,Potential Loyalist
16045.0,119,4,194029.47,2,4,4,At Risk
16048.0,85,3,16125.599999999999,2,3,1,At Risk
16049.0,39,3,811462.45,3,3,5,Potential Loyalist
16050.0,173,1,23188.22,2,1,1,About To Sleep
16052.0,53,1,72778.48,3,1,2,About To Sleep
16053.0,32,2,224087.4,3,3,4,Potential Loyalist
16054.0,144,1,153569.18,2,1,4,About To Sleep
16055.0,220,1,25474.8,1,1,1,Lost
16056.0,44,1,163527.37,3,1,4,About To Sleep
16057.0,3,10,305242.87,5,5,4,Champions
16059.0,65,6,465850.28,3,4,5,Potential Loyalist
16061.0,268,1,4228.0,1,1,1,Lost
16062.0,9,4,151245.11,5,4,4,Champions
16063.0,259,1,54043.84,1,1,2,Lost
16065.0,364,1,171132.2,1,1,4,Other
16066.0,16,5,266463.99,4,4,4,Champions
16070.0,21,2,118198.34,4,3,3,Loyal Customers
16071.0,44,1,38295.85,3,1,2,About To Sleep
16072.0,287,1,53185.75,1,1,2,Lost
16073.0,291,2,2280.2200000000003,1,3,1,At Risk
16076.0,2,11,303352.65,5,5,4,Champions
16078.0,283,1,2841.0,1,1,1,Lost
16079.0,16,3,58262.08,4,3,2,Loyal Customers
16080.0,81,3,36889.12,2,3,2,At Risk
16081.0,55,5,601945.63,3,4,5,Potential Loyalist
16083.0,100,2,61611.82,2,3,2,At Risk
16084.0,298,1,117676.9,1,1,3,Other
16085.0,22,5,475231.89,4,4,5,Champions
16086.0,58,6,77832.31,3,4,3,Potential Loyalist
16091.0,154,2,43935.6,2,3,2,At Risk
16092.0,98,5,138854.02,2,4,3,At Risk
16093.0,106,1,490.23,2,1,1,About To Sleep
16094.0,11,6,153346.34,4,4,4,Champions
16096.0,263,1,30591.06,1,1,1,Lost
16097.0,239,1,22756.01,1,1,1,Lost
16098.0,87,7,181718.44,2,5,4,At Risk
16099.0,49,3,126998.06,3,3,3,Potential Loyalist
16101.0,8,3,180894.80000000002,5,3,4,Loyal Customers
16102.0,41,3,114481.49,3,3,3,Potential Loyalist
16103.0,6,6,146616.59,5,4,3,Loyal Customers
16104.0,61,1,66921.92,3,1,2,About To Sleep
16105.0,248,1,44784.45,1,1,2,Lost
16106.0,65,1,15692.990000000002,3,1,1,About To Sleep
16107.0,17,7,73540.3,4,5,2,Loyal Customers
16108.0,84,2,136364.11,2,3,3,At Risk
16109.0,218,2,56052.24,1,3,2,At Risk
16110.0,44,3,839151.97,3,3,5,Potential Loyalist
16112.0,142,4,50931.6,2,4,2,At Risk
16113.0,182,1,97383.37,1,1,3,Other
16114.0,170,1,7278.7,2,1,1,About To Sleep
16115.0,9,8,654877.91,5,5,5,Champions
16116.0,205,2,79121.45,1,3,3,At Risk
16117.0,189,1,80775.22,1,1,3,Other
16119.0,7,2,47153.62,5,3,2,Loyal Customers
16120.0,58,5,90209.77,3,4,3,Potential Loyalist
16121.0,56,2,552060.57,3,3,5,Potential Loyalist
16122.0,72,4,103999.41,2,4,3,At Risk
16123.0,51,1,49393.98,3,1,2,About To Sleep
16124.0,315,2,35368.81,1,3,2,At Risk
16125.0,366,1,22354.33,1,1,1,Lost
16126.0,28,4,306531.99,4,4,4,Champions
16127.0,38,1,96092.94,3,1,3,About To Sleep
16128.0,17,5,228761.77,4,4,4,Champions
16131.0,51,6,204181.19,3,4,4,Potential Loyalist
16133.0,3,46,904343.6900000001,5,5,5,Champions
16134.0,21,3,72397.1,4,3,2,Loyal Customers
16135.0,262,1,45363.57,1,1,2,Lost
16136.0,59,3,81297.09,3,3,3,Potential Loyalist
16138.0,367,1,491.65999999999997,1,1,1,Lost
16139.0,18,3,91924.03,4,3,3,Loyal Customers
16140.0,52,4,85262.16,3,4,3,Potential Loyalist
16141.0,87,1,76104.5,2,1,3,About To Sleep
16142.0,249,1,78469.52,1,1,3,Other
16143.0,2,7,330789.01,5,5,5,Champions
16144.0,246,1,826.1,1,1,1,Lost
16145.0,8,18,595507.68,5,5,5,Champions
16146.0,156,3,73868.31999999999,2,3,2,At Risk
16147.0,133,1,50175.18,2,1,2,About To Sleep
16148.0,295,1,386.82,1,1,1,Lost
16149.0,4,2,56044.509999999995,5,3,2,Loyal Customers
16150.0,38,10,375418.54,3,5,5,Potential Loyalist
16152.0,268,1,82078.95999999999,1,1,3,Other
16153.0,49,5,252987.13,3,4,4,Potential Loyalist
16156.0,8,13,368018.86,5,5,5,Champions
16157.0,15,4,55116.79,4,4,2,Loyal Customers
16159.0,281,1,33586.58,1,1,2,Lost
16160.0,63,4,29763.969999999998,3,4,1,Potential Loyalist
16161.0,1,26,1287494.01,5,5,5,Champions
16162.0,251,1,7730.01,1,1,1,Lost
16163.0,224,3,18122.75,1,3,1,At Risk
16164.0,16,4,87056.96,4,4,3,Loyal Customers
16168.0,10,28,247453.05,5,5,4,Champions
16169.0,7,4,215407.12,5,4,4,Champions
16170.0,50,7,339711.21,3,5,5,Potential Loyalist
16171.0,58,1,5114.9800000000005,3,1,1,About To Sleep
16172.0,94,5,166744.11000000002,2,4,4,At Risk
16173.0,15,7,242191.0,4,5,4,Champions
16174.0,125,3,38458.05,2,3,2,At Risk
16175.0,93,4,163009.3,2,4,4,At Risk
16177.0,49,1,29988.64,3,1,1,About To Sleep
16178.0,137,1,27198.359999999997,2,1,1,About To Sleep
16179.0,60,1,32984.92,3,1,1,About To Sleep
16180.0,99,10,428991.48,2,5,5,At Risk
16181.0,72,1,31635.12,2,1,1,About To Sleep
16182.0,71,4,71963.57,2,4,2,At Risk
16183.0,66,1,33716.18,3,1,2,About To Sleep
16184.0,63,7,145129.41,3,5,3,Potential Loyalist
16185.0,16,2,74768.34,4,3,2,Loyal Customers
16186.0,22,13,540231.32,4,5,5,Champions
16187.0,31,17,762225.64,4,5,5,Champions
16188.0,44,4,186086.02,3,4,4,Potential Loyalist
16189.0,15,2,31999.46,4,3,1,Loyal Customers
16190.0,39,1,25342.37,3,1,1,About To Sleep
16191.0,2,25,394121.86,5,5,5,Champions
16193.0,236,1,42339.15,1,1,2,Lost
16198.0,74,1,34452.95,2,1,2,About To Sleep
16200.0,3,2,424211.67,5,3,5,Loyal Customers
16201.0,2,5,287219.06,5,4,4,Champions
16202.0,360,1,45307.409999999996,1,1,2,Lost
16203.0,58,5,68989.68,3,4,2,Potential Loyalist
16204.0,22,1,134060.36,4,1,3,New Customers
16205.0,30,4,263752.76,4,4,4,Champions
16206.0,54,4,186236.2,3,4,4,Potential Loyalist
16207.0,24,1,33544.58,4,1,2,New Customers
16208.0,44,2,184546.56,3,3,4,Potential Loyalist
16209.0,88,5,136392.58,2,4,3,At Risk
16210.0,1,18,310604.09,5,5,4,Champions
16211.0,80,2,67577.84,2,3,2,At Risk
16212.0,18,3,107928.1,4,3,3,Loyal Customers
16213.0,78,1,12941.65,2,1,1,About To Sleep
16214.0,170,3,123034.54,2,3,3,At Risk
16215.0,80,1,42825.05,2,1,2,About To Sleep
16216.0,266,1,85891.79000000001,1,1,3,Other
16217.0,234,4,61228.8,1,4,2,At Risk
16218.0,29,8,206328.79,4,5,4,Champions
16221.0,36,3,264972.77,3,3,4,Potential Loyalist
16222.0,317,1,351316.37,1,1,5,Other
16224.0,56,4,243579.46,3,4,4,Potential Loyalist
16225.0,44,5,344622.0,3,4,5,Potential Loyalist
16226.0,202,3,12709.230000000001,1,3,1,At Risk
16227.0,218,2,17760.48,1,3,1,At Risk
16229.0,86,2,110900.93000000001,2,3,3,At Risk
16230.0,189,2,93029.98,1,3,3,At Risk
16232.0,32,5,92092.76,3,4,3,Potential Loyalist
16233.0,70,5,54928.84,3,4,2,Potential Loyalist
16235.0,40,6,132690.41,3,4,3,Potential Loyalist
16236.0,77,1,55469.17,2,1,2,About To Sleep
16239.0,56,3,44396.62,3,3,2,Potential Loyalist
16240.0,7,5,360636.13,5,4,5,Champions
16241.0,9,13,1690036.68,5,5,5,Champions
16242.0,7,8,799758.19,5,5,5,Champions
16243.0,33,2,118148.64,3,3,3,Potential Loyalist
16244.0,211,2,225720.2,1,3,4,At Risk
16245.0,23,5,244641.59,4,4,4,Champions
16247.0,169,1,31977.68,2,1,1,About To Sleep
16248.0,61,1,29527.31,3,1,1,About To Sleep
16249.0,52,5,182249.63,3,4,4,Potential Loyalist
16250.0,260,2,72464.44,1,3,2,At Risk
16252.0,365,1,67126.73,1,1,2,Lost
16253.0,31,3,296631.72,4,3,4,Loyal Customers
16255.0,16,10,754444.77,4,5,5,Champions
16256.0,257,2,45546.69,1,3,2,At Risk
16257.0,176,1,5764.29,2,1,1,About To Sleep
16258.0,44,5,339345.17,3,4,5,Potential Loyalist
16260.0,50,1,27642.78,3,1,1,About To Sleep
16261.0,16,4,338405.53,4,4,5,Champions
16262.0,360,1,12652.2,1,1,1,Lost
16265.0,8,11,655233.84,5,5,5,Champions
16266.0,73,7,179885.12,2,5,4,At Risk
16268.0,70,2,127923.92,3,3,3,Potential Loyalist
16270.0,352,1,132655.04,1,1,3,Other
16271.0,2,6,348725.57,5,4,5,Champions
16272.0,116,1,52078.33,2,1,2,About To Sleep
16274.0,372,1,188974.24,1,1,4,Other
16275.0,196,1,78833.08,1,1,3,Other
16276.0,176,1,12113.18,2,1,1,About To Sleep
16278.0,22,3,60824.81,4,3,2,Loyal Customers
16279.0,20,4,248182.59,4,4,4,Champions
16281.0,71,1,37231.31,2,1,2,About To Sleep
16282.0,339,1,26139.559999999998,1,1,1,Lost
16283.0,5,7,403784.21,5,5,5,Champions
16284.0,30,2,292885.67,4,3,4,Loyal Customers
16287.0,169,1,22751.78,2,1,1,About To Sleep
16292.0,116,2,47414.49,2,3,2,At Risk
16293.0,8,12,314083.86,5,5,4,Champions
16295.0,9,4,204176.50999999998,5,4,4,Champions
16297.0,212,4,58458.77,1,4,2,At Risk
16298.0,22,3,54841.83,4,3,2,Loyal Customers
16302.0,107,2,39484.25,2,3,2,At Risk
16303.0,25,4,461536.17,4,4,5,Champions
16305.0,138,1,71426.16,2,2,2,About To Sleep
16306.0,213,9,111239.62,1,5,3,At Risk
16308.0,37,4,6217.4400000000005,3,4,1,Potential Loyalist
16309.0,91,3,107683.66,2,3,3,At Risk
16311.0,17,2,75899.36,4,3,3,Loyal Customers
16313.0,2,2,39317.78,5,3,2,Loyal Customers
16315.0,330,1,31717.86,1,2,1,Lost
16316.0,63,12,443476.51,3,5,5,Potential Loyalist
16317.0,119,3,208632.75,2,3,4,At Risk
16318.0,34,1,48720.59,3,2,2,About To Sleep
16319.0,217,1,16258.57,1,2,1,Lost
16320.0,171,2,147733.0,2,3,3,At Risk
16321.0,71,7,27947.66,2,5,1,At Risk
16322.0,0,2,118188.87,5,3,3,Loyal Customers
16323.0,195,1,868.5300000000001,1,2,1,Lost
16324.0,127,3,299260.51,2,3,4,At Risk
16325.0,43,5,49214.11,3,4,2,Potential Loyalist
16326.0,5,15,800116.79,5,5,5,Champions
16327.0,13,6,751096.63,4,4,5,Champions
16330.0,17,4,111944.24,4,4,3,Loyal Customers
16332.0,27,8,353238.19,4,5,5,Champions
16333.0,7,22,104311.25,5,5,3,Loyal Customers
16337.0,36,1,24315.73,3,2,1,About To Sleep
16338.0,156,1,18187.48,2,2,1,About To Sleep
16339.0,283,1,53369.33,1,2,2,Lost
16340.0,106,1,389125.43,2,2,5,About To Sleep
16341.0,24,6,233689.66,4,4,4,Champions
16342.0,74,4,38753.8,2,4,2,At Risk
16343.0,15,2,140989.12,4,3,3,Loyal Customers
16344.0,157,1,3842.04,2,2,1,About To Sleep
16345.0,43,1,106848.49,3,2,3,About To Sleep
16347.0,10,2,260186.7,5,3,4,Loyal Customers
16348.0,31,7,541976.81,4,5,5,Champions
16349.0,290,1,27609.73,1,2,1,Lost
16350.0,20,5,135593.4,4,4,3,Loyal Customers
16351.0,332,1,20526.350000000002,1,2,1,Lost
16352.0,17,2,86241.43,4,3,3,Loyal Customers
16353.0,3,23,204214.85,5,5,4,Champions
16354.0,62,2,77673.78,3,3,3,Potential Loyalist
16356.0,197,4,86822.91,1,4,3,At Risk
16357.0,32,3,90857.2,3,3,3,Potential Loyalist
16358.0,0,5,273154.29,5,4,4,Champions
16359.0,6,12,192948.08,5,5,4,Champions
16360.0,4,8,1709922.94,5,5,5,Champions
16361.0,9,4,253317.96,5,4,4,Champions
16362.0,31,9,215375.27,4,5,4,Champions
16363.0,52,1,18817.98,3,2,1,About To Sleep
16364.0,11,2,129027.5,4,3,3,Loyal Customers
16365.0,17,9,121789.91,4,5,3,Loyal Customers
16366.0,18,1,59105.51,4,2,2,Loyal Customers
16367.0,36,2,356885.18,3,3,5,Potential Loyalist
16368.0,1,2,138948.82,5,3,3,Loyal Customers
16369.0,17,3,267299.52,4,3,4,Loyal Customers
16370.0,81,4,537502.39,2,4,5,At Risk
16372.0,32,2,238097.83,3,3,4,Potential Loyalist
16374.0,65,2,263940.76,3,3,4,Potential Loyalist
16376.0,8,3,304712.97,5,3,4,Loyal Customers
16377.0,266,1,10919.93,1,2,1,Lost
16378.0,246,3,65869.42,1,3,2,At Risk
16379.0,3,5,281342.07,5,4,4,Champions
16380.0,60,1,75581.18,3,2,3,About To Sleep
16383.0,74,2,240767.42,2,3,4,At Risk
16384.0,89,2,93712.16,2,3,3,At Risk
16385.0,59,3,180339.19,3,3,4,Potential Loyalist
16386.0,28,2,247363.29,4,3,4,Loyal Customers
16387.0,322,1,7907.29,1,2,1,Lost
16389.0,52,5,108026.51000000001,3,4,3,Potential Loyalist
16392.0,269,1,117678.86,1,2,3,Other
16393.0,1,20,950469.97,5,5,5,Champions
16394.0,49,9,218081.94999999998,3,5,4,Potential Loyalist
16395.0,60,5,518665.13,3,4,5,Potential Loyalist
16398.0,144,4,197520.01,2,4,4,At Risk
16399.0,18,2,211031.82,4,3,4,Loyal Customers
16400.0,94,1,89089.39,2,2,3,About To Sleep
16401.0,0,20,549732.97,5,5,5,Champions
16402.0,264,2,147431.5,1,3,3,At Risk
16403.0,301,2,37091.78,1,3,2,At Risk
16404.0,69,1,65455.09,3,2,2,About To Sleep
16405.0,301,2,17907.530000000002,1,3,1,At Risk
16406.0,18,1,141608.66,4,2,3,Loyal Customers
16407.0,12,10,347870.88,4,5,5,Champions
16409.0,35,5,575043.23,3,4,5,Potential Loyalist
16411.0,18,2,115640.53,4,3,3,Loyal Customers
16412.0,53,1,87944.99,3,2,3,About To Sleep
16413.0,56,1,83043.08,3,2,3,About To Sleep
16414.0,21,2,13391.28,4,3,1,Loyal Customers
16415.0,43,1,151802.11,3,2,4,About To Sleep
16416.0,26,4,217228.26,4,4,4,Champions
16418.0,44,3,205220.79,3,3,4,Potential Loyalist
16419.0,112,7,175664.84,2,5,4,At Risk
16422.0,16,75,1002399.65,4,5,5,Champions
16423.0,24,1,55389.21,4,2,2,Loyal Customers
16424.0,190,2,9560.01,1,3,1,At Risk
16425.0,301,1,50142.69,1,2,2,Lost
16426.0,1,10,898656.02,5,5,5,Champions
16427.0,262,2,19306.08,1,3,1,At Risk
16428.0,80,1,2574.72,2,2,1,About To Sleep
16429.0,105,1,3460.55,2,2,1,About To Sleep
16430.0,56,1,15623.8,3,2,1,About To Sleep
16431.0,212,3,186947.98,1,3,4,At Risk
16432.0,63,1,25047.53,3,2,1,About To Sleep
16433.0,27,1,47189.340000000004,4,2,2,Loyal Customers
16434.0,28,7,291961.49,4,5,4,Champions
16438.0,5,5,305298.33,5,4,4,Champions
16440.0,7,5,789126.1,5,4,5,Champions
16441.0,66,2,69877.98999999999,3,3,2,Potential Loyalist
16442.0,1,3,389554.89,5,3,5,Loyal Customers
16444.0,45,5,220517.18,3,4,4,Potential Loyalist
16445.0,33,1,157714.66999999998,3,2,4,About To Sleep
16446.0,0,3,14565.53,5,3,1,Loyal Customers
16447.0,135,1,85517.98,2,2,3,About To Sleep
16448.0,197,1,53044.26,1,2,2,Lost
16449.0,190,3,106270.2,1,3,3,At Risk
16450.0,149,1,33151.71,2,2,1,About To Sleep
16451.0,87,1,31050.21,2,2,1,About To Sleep
16454.0,44,3,11826.95,3,3,1,Potential Loyalist
16455.0,63,7,246297.22,3,5,4,Potential Loyalist
16456.0,98,5,270675.49,2,4,4,At Risk
16457.0,217,1,8856.58,1,2,1,Lost
16458.0,2,18,447892.38,5,5,5,Champions
16460.0,27,3,356875.19,4,3,5,Loyal Customers
16461.0,177,1,88723.66,2,2,3,About To Sleep
16462.0,63,4,12961.310000000001,3,4,1,Potential Loyalist
16463.0,20,7,235610.31,4,5,4,Champions
16464.0,19,3,597935.45,4,3,5,Loyal Customers
16466.0,33,7,360808.02,3,5,5,Potential Loyalist
16468.0,73,1,2891.4700000000003,2,2,1,About To Sleep
16469.0,23,4,437932.26,4,4,5,Champions
16470.0,51,5,404278.83,3,4,5,Potential Loyalist
16471.0,274,1,26269.22,1,2,1,Lost
16473.0,164,4,43468.78,2,4,2,At Risk
16474.0,6,11,983465.44,5,5,5,Champions
16475.0,87,4,61666.51,2,4,2,At Risk
16477.0,63,7,393602.43,3,5,5,Potential Loyalist
16478.0,24,3,52357.4,4,3,2,Loyal Customers
16479.0,9,2,111753.15,5,3,3,Loyal Customers
16480.0,75,1,153593.67,2,2,4,About To Sleep
16482.0,15,1,37217.69,4,2,2,Loyal Customers
16483.0,191,1,55612.17,1,2,2,Lost
16484.0,173,3,57763.91,2,3,2,At Risk
16485.0,76,1,102836.57,2,2,3,About To Sleep
16488.0,32,4,74388.26,3,4,2,Potential Loyalist
16491.0,46,1,91516.65,3,2,3,About To Sleep
16493.0,72,6,147045.6,2,4,3,At Risk
16494.0,296,1,119538.34,1,2,3,Other
16495.0,2,3,240692.79,5,3,4,Loyal Customers
16496.0,8,4,269589.93,5,4,4,Champions
16497.0,49,6,317687.58,3,4,5,Potential Loyalist
16498.0,160,3,38580.88,2,3,2,At Risk
16499.0,359,5,54084.659999999996,1,4,2,At Risk
16500.0,4,6,22471.55,5,4,1,Loyal Customers
16503.0,106,5,225101.71,2,4,4,At Risk
16504.0,24,1,239803.39,4,2,4,Loyal Customers
16505.0,31,1,7079.75,4,2,1,Loyal Customers
16506.0,19,2,8790.69,4,3,1,Loyal Customers
16509.0,296,1,32237.32,1,2,1,Lost
16510.0,371,1,42175.68,1,2,2,Lost
16511.0,21,3,386149.82,4,3,5,Loyal Customers
16513.0,4,4,106535.34,5,4,3,Loyal Customers
16515.0,51,5,259166.05,3,4,4,Potential Loyalist
16516.0,29,1,16306.61,4,2,1,Loyal Customers
16517.0,276,1,42392.08,1,2,2,Lost
16518.0,60,3,113303.14,3,3,3,Potential Loyalist
16519.0,24,2,47302.59,4,3,2,Loyal Customers
16520.0,185,4,410018.77999999997,1,4,5,At Risk
16523.0,1,28,807058.27,5,5,5,Champions
16525.0,1,29,561025.05,5,5,5,Champions
16526.0,171,1,37325.05,2,2,2,About To Sleep
16527.0,80,1,46778.229999999996,2,2,2,About To Sleep
16528.0,3,1,42634.479999999996,5,2,2,Loyal Customers
16529.0,189,1,75259.74,1,2,2,Lost
16531.0,21,7,191058.07,4,5,4,Champions
16532.0,17,3,14775.52,4,3,1,Loyal Customers
16533.0,18,5,458223.51,4,4,5,Champions
16535.0,4,1,68193.74,5,2,2,Loyal Customers
16536.0,106,2,151262.83,2,3,4,At Risk
16539.0,2,4,127875.91,5,4,3,Loyal Customers
16542.0,53,1,15052.75,3,2,1,About To Sleep
16545.0,164,1,5516.8,2,2,1,About To Sleep
16546.0,290,3,92782.29000000001,1,3,3,At Risk
16549.0,9,10,2391086.98,5,5,5,Champions
16550.0,108,9,619832.5599999999,2,5,5,At Risk
16551.0,95,3,73758.76,2,3,2,At Risk
16552.0,242,2,45943.09,1,3,2,At Risk
16553.0,162,14,263296.63,2,5,4,At Risk
16554.0,2,7,209859.97,5,5,4,Champions
16555.0,34,2,56609.7,3,3,2,Potential Loyalist
16556.0,66,7,533456.82,3,5,5,Potential Loyalist
16557.0,23,2,17407.19,4,3,1,Loyal Customers
16558.0,0,24,1175152.21,5,5,5,Champions
16560.0,20,3,139359.37,4,3,3,Loyal Customers
16561.0,5,2,85203.84,5,3,3,Loyal Customers
16563.0,53,1,59315.79,3,2,2,About To Sleep
16565.0,363,1,8550.08,1,2,1,Lost
16566.0,14,6,41057.08,4,4,2,Loyal Customers
16567.0,193,2,77117.11,1,3,3,At Risk
16569.0,2,1,15597.09,5,2,1,Loyal Customers
16570.0,8,15,330013.28,5,5,5,Champions
16571.0,2,5,270350.4,5,4,4,Champions
16572.0,126,4,155064.07,2,4,4,At Risk
16573.0,73,4,118516.48,2,4,3,At Risk
16574.0,70,1,94386.04,3,2,3,About To Sleep
16579.0,364,1,3139.8900000000003,1,2,1,Lost
16581.0,154,2,30634.63,2,3,1,At Risk
16582.0,112,1,9829.86,2,2,1,About To Sleep
16583.0,373,1,57940.68,1,2,2,Lost
16584.0,79,3,63775.1,2,3,2,At Risk
16586.0,248,1,15479.07,1,2,1,Lost
16587.0,231,1,37018.14,1,2,2,Lost
16589.0,70,3,87869.44,3,3,3,Potential Loyalist
16591.0,68,1,27022.739999999998,3,2,1,About To Sleep
16592.0,3,19,588600.04,5,5,5,Champions
16593.0,50,3,71175.19,3,3,2,Potential Loyalist
16594.0,74,1,134366.26,2,2,3,About To Sleep
16595.0,60,1,188744.92,3,2,4,About To Sleep
16596.0,15,2,22739.66,4,3,1,Loyal Customers
16597.0,3,1,14539.400000000001,5,2,1,Loyal Customers
16598.0,276,2,29921.37,1,3,1,At Risk
16600.0,3,6,188636.96,5,4,4,Champions
16601.0,40,1,61749.3,3,2,2,About To Sleep
16602.0,30,2,83898.69,4,3,3,Loyal Customers
16603.0,74,2,85180.23,2,3,3,At Risk
16607.0,17,16,463108.14,4,5,5,Champions
16609.0,14,9,728067.56,4,5,5,Champions
16610.0,218,1,10131.08,1,2,1,Lost
16611.0,185,2,22656.77,1,3,1,At Risk
16612.0,32,4,213304.28,3,4,4,Potential Loyalist
16613.0,69,1,83261.48,3,2,3,About To Sleep
16614.0,182,1,70286.79,1,2,2,Lost
16616.0,14,2,110430.42,4,3,3,Loyal Customers
16617.0,235,1,19292.12,1,2,1,Lost
16618.0,30,6,251636.75,4,4,4,Champions
16619.0,253,2,44754.67,1,3,2,At Risk
16620.0,3,2,21607.72,5,3,1,Loyal Customers
16621.0,51,4,93856.29000000001,3,4,3,Potential Loyalist
16623.0,245,1,9140.36,1,2,1,Lost
16624.0,80,2,132144.03,2,3,3,At Risk
16625.0,274,1,48167.68,1,2,2,Lost
16626.0,0,20,436031.14,5,5,5,Champions
16627.0,78,1,36068.479999999996,2,2,2,About To Sleep
16628.0,29,6,309988.52,4,4,4,Champions
16629.0,73,2,145524.46,2,3,3,At Risk
16633.0,16,7,380457.27,4,5,5,Champions
16634.0,222,2,28288.49,1,3,1,At Risk
16637.0,31,5,201605.55,4,4,4,Champions
16638.0,22,11,240507.1,4,5,4,Champions
16639.0,24,4,141123.0,4,4,3,Loyal Customers
16641.0,105,1,26603.62,2,2,1,About To Sleep
16642.0,4,3,83809.73,5,3,3,Loyal Customers
16643.0,245,1,58568.91,1,2,2,Lost
16644.0,177,2,143303.03,2,3,3,At Risk
16647.0,169,2,30439.63,2,3,1,At Risk
16648.0,38,2,53392.92,3,3,2,Potential Loyalist
16650.0,71,1,54872.52,2,2,2,About To Sleep
16652.0,53,11,305980.56,3,5,4,Potential Loyalist
16653.0,15,3,258222.82,4,3,4,Loyal Customers
16654.0,140,5,80318.27,2,4,3,At Risk
16655.0,17,6,633778.64,4,4,5,Champions
16656.0,21,21,212178.81,4,5,4,Champions
16657.0,9,4,554038.62,5,4,5,Champions
16658.0,367,1,20527.760000000002,1,2,1,Lost
16659.0,188,1,11217.67,1,2,1,Lost
16660.0,15,5,40432.85,4,4,2,Loyal Customers
16665.0,361,1,9158.27,1,2,1,Lost
16666.0,18,1,78096.43,4,2,3,Loyal Customers
16667.0,67,2,145964.71,3,3,3,Potential Loyalist
16668.0,14,6,51492.259999999995,4,4,2,Loyal Customers
16669.0,23,4,343230.08,4,4,5,Champions
16670.0,16,17,685220.62,4,5,5,Champions
16671.0,27,3,21022.809999999998,4,3,1,Loyal Customers
16672.0,1,23,311875.76,5,5,4,Champions
16674.0,54,2,249021.81,3,3,4,Potential Loyalist
16676.0,33,5,195134.2,3,4,4,Potential Loyalist
16678.0,2,17,445001.58,5,5,5,Champions
16679.0,365,1,3842.71,1,2,1,Lost
16680.0,42,1,20435.41,3,2,1,About To Sleep
16681.0,72,6,115082.45,2,4,3,At Risk
16682.0,4,5,57717.18,5,4,2,Loyal Customers
16684.0,3,31,746059.85,5,5,5,Champions
16685.0,60,2,153242.27,3,3,4,Potential Loyalist
16686.0,46,9,1506677.02,3,5,5,Potential Loyalist
16688.0,0,4,129916.29,5,4,3,Loyal Customers
16689.0,75,3,38073.89,2,3,2,At Risk
16690.0,43,3,33247.11,3,3,1,Potential Loyalist
16692.0,255,2,4690.25,1,3,1,At Risk
16693.0,68,2,157914.05,3,3,4,Potential Loyalist
16696.0,134,4,23398.19,2,4,1,At Risk
16697.0,240,1,37904.44,1,2,2,Lost
16698.0,226,2,9879.05,1,3,1,At Risk
16700.0,8,17,777066.63,5,5,5,Champions
16701.0,8,18,377246.33999999997,5,5,5,Champions
16705.0,0,29,762175.4,5,5,5,Champions
16706.0,36,3,336142.24,3,3,5,Potential Loyalist
16708.0,45,1,62460.28,3,2,2,About To Sleep
16709.0,84,5,207214.69,2,4,4,At Risk
16710.0,18,10,1010151.9,4,5,5,Champions
16711.0,2,5,47870.07,5,4,2,Loyal Customers
16712.0,8,11,1126286.31,5,5,5,Champions
16713.0,18,21,1599302.8800000001,4,5,5,Champions
16714.0,218,4,225045.03,1,4,4,At Risk
16715.0,77,1,58896.07,2,2,2,About To Sleep
16716.0,266,3,3519.5,1,3,1,At Risk
16717.0,8,9,614522.03,5,5,5,Champions
16718.0,368,1,114584.84,1,2,3,Other
16719.0,14,8,527966.28,4,5,5,Champions
16720.0,25,1,76369.05,4,2,3,Loyal Customers
16721.0,261,1,108722.85,1,2,3,Other
16722.0,16,16,585196.49,4,5,5,Champions
16723.0,90,2,140738.36000000002,2,3,3,At Risk
16725.0,301,8,401519.02,1,5,5,At Risk
16726.0,25,5,448999.55,4,4,5,Champions
16727.0,363,1,102607.96,1,2,3,Other
16728.0,45,4,612004.9400000001,3,4,5,Potential Loyalist
16729.0,35,26,1666584.75,3,5,5,Potential Loyalist
16730.0,51,4,209353.65,3,4,4,Potential Loyalist
16732.0,31,1,93064.87,4,2,3,Loyal Customers
16734.0,51,3,133456.19,3,3,3,Potential Loyalist
16735.0,78,7,313466.81,2,5,4,At Risk
16737.0,52,1,214.89000000000001,3,2,1,About To Sleep
16738.0,297,1,2914.4,1,2,1,Lost
16739.0,171,2,47361.15,2,3,2,At Risk
16742.0,46,2,2329.02,3,3,1,Potential Loyalist
16743.0,28,8,482619.98,4,5,5,Champions
16744.0,10,7,594969.75,5,5,5,Champions
16745.0,86,18,936627.51,2,5,5,At Risk
16746.0,4,19,1145724.94,5,5,5,Champions
16747.0,24,4,113024.89,4,4,3,Loyal Customers
16748.0,17,5,202926.38,4,4,4,Champions
16750.0,44,5,242021.96,3,4,4,Potential Loyalist
